l i n 6 p r I t i	lin6 prIti	lena pretty
W * z l i n 6	W*z lin6	where's lena
W * z l i n 6 z n o z	W*z lin6z noz	where's lena's nose
D *	D*	there
k l o z d	klozd	closed
D 6 b 6 r E t I z k l o z d	D6 b6rEt Iz klozd	the barrette is closed
y u w a n t m i t u o p ~ D E m	yu want mi tu op~ DEm	you want me to open them
l U k & t D I s k I t i	lUk &t DIs kIti	look at this kitty
& n d 6 b 6 l u n	&nd 6 b6lun	and a balloon
W * z D 6 b 6 l u n	W*z D6 b6lun	where's the balloon
W A t s D & t	WAts D&t	what's that
s 6 m b l a k s	s6m blaks	some blocks
d u y u s i D 6 b 7	du yu si D6 b7	do you see the boy
& n d D 6 b 6 l u n	&nd D6 b6lun	and the balloon
W A t 6 b Q t D 6 b A t R f l 9	WAt 6bQt D6 bAtRfl9	what about the butterfly
r 9 t h (	r9t h(	right here
W A t s D I s	WAts DIs	what's this
l U k	lUk	look
W A t s D & t	WAts D&t	what's that
W A t s D I s	WAts DIs	what's this
b A t R f l 9	bAtRfl9	butterfly
b 6 l u n z	b6lunz	balloons
b 6 l u n z O l g O n	b6lunz Ol gOn	balloons all gone
n o	no	no
D * # D 6 b 6 l u n z	D* # D6 b6lunz	there are the balloons
l U k & t D I s	lUk &t DIs	look at this
W A t # D o z	WAt # Doz	what are those
D & t s k O f i	D&ts kOfi	that's coffee
y & D o z # k O f i k A p s	y& Doz # kOfi kAps	yeah those are coffee cups
m e b i t i	mebi ti	maybe tea
d u y u l 9 k t i	du yu l9k ti	do you like tea
m a m i z t i	mamiz ti	mommy's tea
D o z # d A k s	Doz # dAks	those are ducks
p r I t i	prIti	pretty
W A t # D o z	WAt # Doz	what are those
W A t s D I s	WAts DIs	what's this
W A t s D & t	WAts D&t	what's that
b A t R f l 9	bAtRfl9	butterfly
W * z D 6 b A t R f l 9	W*z D6 bAtRfl9	where's the butterfly
W * z D 6 b A t R f l 9	W*z D6 bAtRfl9	where's the butterfly
W * z D 6 b A t R f l 9	W*z D6 bAtRfl9	where's the butterfly
p r I t i b A t R f l 9	prIti bAtRfl9	pretty butterfly
W * # D 6 f l Q R z	W* # D6 flQRz	where are the flowers
s i D 6 f l Q R z	si D6 flQRz	see the flowers
W * z D 6 k I t i	W*z D6 kIti	where's the kitty
W A t d A z D 6 k I t i s e	WAt dAz D6 kIti se	what does the kitty say
o k e	oke	okay
W * z D 6 d A k	W*z D6 dAk	where's the duck
W * z m a m i z t i	W*z mamiz ti	where's mommy's tea
W * z m a m i z k O f i	W*z mamiz kOfi	where's mommy's coffee
W * z y ) s w E t R	W*z y) swEtR	where's your sweater
y ) b 6 r E t s	y) b6rEts	your barrettes
y u t e k I N O f y ) s w E t R	yu tekIN Of y) swEtR	you taking off your sweater
O l b E t R	Ol bEtR	all better
D 6 b 6 r E t s	D6 b6rEts	the barrettes
n o	no	no
W 9 d o n t y u l i v D & t a n	W9 dont yu liv D&t an	why don't you leave that on
h (	h(	here
l U k & t D 6 b A n i	lUk &t D6 bAni	look at the bunny
n 9 s b A n i	n9s bAni	nice bunny
y &	y&	yeah
y &	y&	yeah
h ( z	h(z	here's
p O l & n d G u d i	pOl &nd Gudi	paul and judy
W * z G u d i	W*z Gudi	where's judy
W * z D 6 g 3 l	W*z D6 g3l	where's the girl
G u d i z p & t I N D 6 b A n i	Gudiz p&tIN D6 bAni	judy's patting the bunny
y u p & t D 6 b A n i	yu p&t D6 bAni	you pat the bunny
n 9 s b A n i	n9s bAni	nice bunny
p i k 6 b u	pik6bu	peekaboo
p i k 6 b u	pik6bu	peekaboo
p i k 6 b u	pik6bu	peekaboo
l U k	lUk	look
s i D I s f l Q R z	si DIs flQRz	see this flowers
y u s m E l D 6 f l Q R z	yu smEl D6 flQRz	you smell the flowers
w I T y ) n o z	wIT y) noz	with your nose
y ) n o z	y) noz	your nose
s m E l D o z f l Q R z	smEl Doz flQRz	smell those flowers
g o	go	go
n o	no	no
W A t s D I s	WAts DIs	what's this
s i D 6 m ( R	si D6 m(R	see the mirror
h u z I n D & t	huz In D&t	who's in that
h u d u y u s i	hu du yu si	who do you see
h u z D I s	huz DIs	who's this
d & d i z b ( d	d&diz b(d	daddy's beard
h I z s k r & c i f e s	hIz skr&ci fes	his scratchy face
I z D & t h Q d & d i z f e s f i l z	Iz D&t hQ d&diz fes filz	is that how daddy's face feels
s i D 6 b U k	si D6 bUk	see the book
o k e G E n t L G E n t L	oke GEntL GEntL	okay gentle gentle
w I T D 6 b U k	wIT D6 bUk	with the book
s i D 6 b U k 6 b Q t D 6 b A n i	si D6 bUk 6bQt D6 bAni	see the book about the bunny
n o y u l i v D 6 b U k a n	no yu liv D6 bUk an	no you leave the book on
h ( z 6 n 6 l # m k l a k	h(z 6n 6l#m klak	here's an alarm clock
d u y u s i D 6 k l a k	du yu si D6 klak	do you see the clock
W * z D 6 k l a k	W*z D6 klak	where's the clock
O l g O n	Ol gOn	all gone
s i	si	see
m a m i z r I N	mamiz rIN	mommy's ring
l U k D * z m a m i z r I N y u g a t h 3 f I N g R I n I t	lUk D*z mamiz rIN yu gat h3 fINgR In It	look there's mommy's ring you got her finger in it
D * s e I N b 9 b 9	D* seIN b9 b9	they're saying bye bye
k & n y u s e b 9 b 9	k&n yu se b9 b9	can you say bye bye
O l g O n	Ol gOn	all gone
W A t s D 6 b A n i d u I N	WAts D6 bAni duIN	what's the bunny doing
W * z D 6 b A n i	W*z D6 bAni	where's the bunny
6 s l i p	6slip	asleep
h i z I n 6 b E d	hiz In 6 bEd	he's in a bed
n o	no	no
W * z D I s	W*z DIs	where's this
y & D 6 b A n i z 6 s l i p	y& D6 bAniz 6slip	yeah the bunny's asleep
s e	se	say
W A t s D 6 b A n i d u I N	WAts D6 bAni duIN	what's the bunny doing
I z D 6 b A n i h & v I N s 6 m l A n c	Iz D6 bAni h&vIN s6m lAnc	is the bunny having some lunch
W * z D 6 m a m i	W*z D6 mami	where's the mommy
h u z D I s	huz DIs	who's this
y & D * s e I N b 9 b 9	y& D* seIN b9 b9	yeah they're saying bye bye
W * z D 6 g 3 l	W*z D6 g3l	where's the girl
l 9 k y u	l9k yu	like you
W * z D 6 b 7	W*z D6 b7	where's the boy
W A t s h i d u I N	WAts hi duIN	what's he doing
p i k 6 b u	pik6bu	peekaboo
h i z O l g O n	hiz Ol gOn	he's all gone
O g 6 s t f 3 s t I z r 9 t	Og6st f3st Iz r9t	august first is right
W A t s t 6 d e z d e t l i n 6	WAts t6dez det lin6	what's today's date lena
n o D & t s 6 b A n i	no D&ts 6 bAni	no that's a bunny
6 b A n i	6 bAni	a bunny
n 9 s b A n i	n9s bAni	nice bunny
n 9 s b A n i	n9s bAni	nice bunny
l A v D 6 b A n i	lAv D6 bAni	love the bunny
y u s O 6 b A n i & t m I s I z f I t s p & t r I k s h Q s d I d ~ t y u	yu sO 6 bAni &t mIsIz fItsp&trIks hQs dId~t yu	you saw a bunny at missus fitzpatrick's house didn't you
W * d I d s u z i g o	W* dId suzi go	where did susie go
W A t s D I s	WAts DIs	what's this
y u r i d I t t u m i	yu rid It tu mi	you read it to me
l U k	lUk	look
D & t s W A t s D & t	D&ts WAts D&t	that's what's that
n o D & t s 6 s p u n	no D&ts 6 spun	no that's a spoon
W A t s D I s	WAts DIs	what's this
W A t d I d y u d u	WAt dId yu du	what did you do
l U k & t D I s	lUk &t DIs	look at this
W A t s D & t	WAts D&t	what's that
W A t # y u d u I N	WAt # yu duIN	what are you doing
W A t s D & t	WAts D&t	what's that
W A t s D I s	WAts DIs	what's this
W A t # y u d u I N w I T I t	WAt # yu duIN wIT It	what are you doing with it
y u w a n t D 6 b 6 r E t Q t	yu want D6 b6rEt Qt	you want the barrette out
o k e	oke	okay
h (	h(	here
p r I t i	prIti	pretty
y u w a n t m i t u p U t I t b & k I n	yu want mi tu pUt It b&k In	you want me to put it back in
w a n 6 r i d D & t w A n	wan6 rid D&t wAn	wanna read that one
D 6 f o n z f % y u l i n 6	D6 fonz f% yu lin6	the phone's for you lena
9 T I N k I t m 9 t b i d & d i	9 TINk It m9t bi d&di	i think it might be daddy
h (	h(	here
g o z D I s w e	goz DIs we	goes this way
s e h E l o h E l o	se hElo hElo	say hello hello
s e h 9 d & d i h Q # y u t 6 d e	se h9 d&di hQ # yu t6de	say hi daddy how are you today
h Q # y u t 6 d e d & d i	hQ # yu t6de d&di	how are you today daddy
W A t s D & t	WAts D&t	what's that
W A t s D & t	WAts D&t	what's that
y &	y&	yeah
W A t s D & t l i n 6	WAts D&t lin6	what's that lena
y &	y&	yeah
W A t s D 6 t r A k d u I N	WAts D6 trAk duIN	what's the truck doing
W A t s D I s	WAts DIs	what's this
D & t s s n o	D&ts sno	that's snow
W A t s D & t	WAts D&t	what's that
W A t s D I s	WAts DIs	what's this
d (	d(	dear
h u z D I s	huz DIs	who's this
d a n L d d A k	danLd dAk	donald duck
h u z D I s	huz DIs	who's this
b I g b 3 d	bIg b3d	big bird
W A t s D & t l i n 6	WAts D&t lin6	what's that lena
W A t s D I s	WAts DIs	what's this
W A t s D 6 b 7 d u I N	WAts D6 b7 duIN	what's the boy doing
y u n i d s 6 m h E l p	yu nid s6m hElp	you need some help
h ( y u g o	h( yu go	here you go
O l f I k s t	Ol fIkst	all fixed
h u z D & t	huz D&t	who's that
D & t s 6 d a l i	D&ts 6 dali	that's a dolly
W A t s D & t	WAts D&t	what's that
D & t s D 6 z I p R	D&ts D6 zIpR	that's the zipper
z I p R	zIpR	zipper
D 6 d a l i z k l o z d o n t k A m O f	D6 daliz kloz dont kAm Of	the dolly's clothes don't come off
n o	no	no
W A t s D I s l i n 6	WAts DIs lin6	what's this lena
y u h & v t u z I p I t b & k A p	yu h&v tu zIp It b&k Ap	you have to zip it back up
p U l I t D I s w e	pUl It DIs we	pull it this way
W A t s D & t d a l i z n e m	WAts D&t daliz nem	what's that dolly's name
y u w a n t D 6 b A t ~	yu want D6 bAt~	you want the button
W A t s D & t	WAts D&t	what's that
y u l 9 k D o z	yu l9k Doz	you like those
W A t d u y u T I N k	WAt du yu TINk	what do you think
D *	D*	there
W A t s D & t	WAts D&t	what's that
l U k & t D 6 l 9 ~	lUk &t D6 l9~	look at the lion
D & t s 6 n E l	D&ts 6n El	that's an l@l
g % G 6 s	g%G6s	gorgeous
h u z a n D 6 f o n	huz an D6 fon	who's on the phone
W A t d A z d & d i w a n t	WAt dAz d&di want	what does daddy want
h i z k r 9 I N	hiz kr9IN	he's crying
n o D & t s 6 n E s	no D&ts 6n Es	no that's an s@l
D & t s 6 k e	D&ts 6 ke	that's a k@l
W * z D 6 t 3 t L	W*z D6 t3tL	where's the turtle
n o D & t s 6	no D&ts 6	no that's a
D * z 6 t 3 t L	D*z 6 t3tL	there's a turtle
W A t # y u d u I N	WAt # yu duIN	what are you doing
W A t s d A k	WAts dAk	what's duck
g U d f % y u	gUd f% yu	good for you
W A t s D I s	WAts DIs	what's this
W A t # D o z	WAt # Doz	what are those
n o D o z # n t b 3 d i z D o z # f l Q R z	no Doz #nt b3diz Doz # flQRz	no those aren't birdies those are flowers
l U k	lUk	look
6 n E s	6n Es	an s@l
l U k	lUk	look
l U k & t D & t	lUk &t D&t	look at that
W A t # D o z	WAt # Doz	what are those
# D o z s & n d L z	# Doz s&ndLz	are those sandals
W A t k 9 n d 6 v S u z	WAt k9nd 6v Suz	what kind of shoes
D e l U k l 9 k D i z S u z	De lUk l9k Diz Suz	they look like these shoes
W A t # D o z S u z	WAt # Doz Suz	what are those shoes
# D o z s l I p R z	# Doz slIpRz	are those slippers
W * # D 6 W * # y ) s n i k R z	W* # D6 W* # y) snikRz	where are the where are your sneakers
W * # D 6 s n i k R z S o m i D 6 s n i k R z h (	W* # D6 snikRz So mi D6 snikRz h(	where are the sneakers show me the sneakers here
m a m i k I s I t	mami kIs It	mommy kiss it
O l b E t R	Ol bEtR	all better
l U k	lUk	look
W A t s D & t	WAts D&t	what's that
& n d W A t s D I s	&nd WAts DIs	and what's this
W A t s D & t k O l d	WAts D&t kOld	what's that called
W A t s D I s	WAts DIs	what's this
s a k s	saks	socks
W A t s D & t	WAts D&t	what's that
W A t s D & t	WAts D&t	what's that
l U k	lUk	look
W A t # D o z	WAt # Doz	what are those
n o y u n o W A t D o z #	no yu no WAt Doz #	know you know what those are
D o z # E g z	Doz # Egz	those are eggs
W A t # D o z	WAt # Doz	what are those
W A t s D & t	WAts D&t	what's that
W A t s D & t	WAts D&t	what's that
k # k i z	k# kiz	car keys
W A t s D & t	WAts D&t	what's that
y u l 9 k D o z	yu l9k Doz	you like those
W A t s D & t	WAts D&t	what's that
y E s y u i t I t	yEs yu it It	yes you eat it
I t s 6 n % I n G	Its 6n %InG	it's an orange
% I n G	%InG	orange
W A t s D & t	WAts D&t	what's that
W A t # D o z	WAt # Doz	what are those
W A t k 9 n d 6 v S u z	WAt k9nd 6v Suz	what kind of shoes
D & t s D 6 k Q D & t G A m p t o v R D 6 m u n	D&ts D6 kQ D&t GAmpt ovR D6 mun	that's the cow that jumped over the moon
D & t s n a t D 6 m u n	D&ts nat D6 mun	that's not the moon
W A t s D & t	WAts D&t	what's that
s e h E l o g r & n m a	se hElo gr&nma	say hello grandma
s e h Q # y u t 6 d e	se hQ # yu t6de	say how are you today
t E l g r & m i D & t y ) g 6 n 6 k A m & n d s w I m I n h 3 l e k	tEl gr&mi D&t y) g6n6 kAm &nd swIm In h3 lek	tell grammy that you're gonna come and swim in her lake
t E l g r & m i y ) g 6 n 6 g o s w I m I N	tEl gr&mi y) g6n6 go swImIN	tell grammy you're gonna go swimming
y u d I d ~ t t E l y u h & v t u t E l g r & m i D & t	yu dId~t tEl yu h&v tu tEl gr&mi D&t	you didn't tell you have to tell grammy that
s e 9 l A v y u g r & m i	se 9 lAv yu gr&mi	say i love you grammy
S i z k r 9 I N	Siz kr9IN	she's crying
d (	d(	dear
W 9 d o n t y u s e 9 l A v y u g r & m i	W9 dont yu se 9 lAv yu gr&mi	why don't you say i love you grammy
I z S i h & p i n Q	Iz Si h&pi nQ	is she happy now
W A t	WAt	what
W A t s D I s l i n 6	WAts DIs lin6	what's this lena
I t s n a t G E l o I t s 6 n A m b r E l 6	Its nat GElo Its 6n AmbrEl6	it's not jello it's an umbrella
I t s n a t G E l o	Its nat GElo	it's not jello
D & t s n a t G E l o	D&ts nat GElo	that's not jello
y ) s I l i	y) sIli	you're silly
W * z D 6 b e b i	W*z D6 bebi	where's the baby
W * z D 6 b e b i	W*z D6 bebi	where's the baby
9 d o n t s i 6 b e b i	9 dont si 6 bebi	i don't see a baby
h (	h(	here
I z D I s D 6 b e b i	Iz DIs D6 bebi	is this the baby
W * I z D 6 b e b i	W* Iz D6 bebi	where is the baby
W A t s D 6 b e b i d u I N	WAts D6 bebi duIN	what's the baby doing
9 T I N k D 6 b e b i z I n D 6 b & T t A b	9 TINk D6 bebiz In D6 b&TtAb	i think the baby's in the bathtub
D 6 b e b i z g E t I N O l k l i n	D6 bebiz gEtIN Ol klin	the baby's getting all clean
y u s i D 6 b A b L z	yu si D6 bAbLz	you see the bubbles
W A t s D & t	WAts D&t	what's that
y &	y&	yeah
W A t d A z D 6 k I t i k & t s e	WAt dAz D6 kIti k&t se	what does the kitty cat say
d u y u n o W A t D i z #	du yu no WAt Diz #	do you know what these are
D i z # & n t s	Diz # &nts	these are ants
w a n 6 l U k & t D I s b U k	wan6 lUk &t DIs bUk	wanna look at this book
m a m i w I l r i d I t	mami wIl rid It	mommy will read it
m a m i z f U t s 6 s l i p	mamiz fUts 6slip	mommy's foot's asleep
y u w a n 6 s I t D *	yu wan6 sIt D*	you wanna sit there
y u n i d s 6 m h E l p	yu nid s6m hElp	you need some help
y u w a n t m i t u h E l p y u	yu want mi tu hElp yu	you want me to help you
D *	D*	there
y u l 9 k D & t	yu l9k D&t	you like that
l U k	lUk	look
s i D 6 b A n i	si D6 bAni	see the bunny
p & t D 6 b A n i	p&t D6 bAni	pat the bunny
W A t s D I s	WAts DIs	what's this
h u z D 6 b 7	huz D6 b7	who's the boy
9 s i	9 si	i see
W * d I d h i g o	W* dId hi go	where did he go
W * I z h i	W* Iz hi	where is he
9 s i	9 si	i see
9 d o n t n o	9 dont no	i don't know
d o n t m e k n 7 z	dont mek n7z	don't make noise
k & n y u s m E l D o z f l Q R z	k&n yu smEl Doz flQRz	can you smell those flowers
W * z y ) n o z	W*z y) noz	where's your nose
k & n y u g o	k&n yu go	can you go
b y u t 6 f L	byut6fL	beautiful
s m E l	smEl	smell
D e s m E l b y u t 6 f L	De smEl byut6fL	they smell beautiful
D e s m E l p r I t i	De smEl prIti	they smell pretty
D e s m E l g % G 6 s	De smEl g%G6s	they smell gorgeous
W A t s D & t	WAts D&t	what's that
n o d o n t t e k I t O f	no dont tek It Of	no don't take it off
g o l 9 k D & t	go l9k D&t	go like that
W A t s D & t	WAts D&t	what's that
n o l 9 k D I s w I T y ) f I N g R	no l9k DIs wIT y) fINgR	no like this with your finger
g I v m i y ) f I N g R	gIv mi y) fINgR	give me your finger
& n d g o l 9 k D I s	&nd go l9k DIs	and go like this
D & t s d & d i z s k r & c i f e s	D&ts d&diz skr&ci fes	that's daddy's scratchy face
d & d i z W I s k R z	d&diz WIskRz	daddy's whiskers
h ( f i l m a m i z s k r & c i f e s	h( fil mamiz skr&ci fes	here feel mommy's scratchy face
m a m i h & v 6 s k r & c i f e s	mami h&v 6 skr&ci fes	mommy have a scratchy face
W A t d u y u T I N k	WAt du yu TINk	what do you think
d o n t d u D & t	dont du D&t	don't do that
W A t s D I s	WAts DIs	what's this
l i n 6	lin6	lena
W A t # D e s e I N	WAt # De seIN	what are they saying
W A t # D 6 c I l d r ~ d u I N	WAt # D6 cIldr~ duIN	what are the children doing
y &	y&	yeah
W * z h I z m Q T	W*z hIz mQT	where's his mouth
d o n t h A n i y u l b r e k I t	dont hAni yul brek It	don't honey you'll break it
n o	no	no
n o	no	no
9 d o n t n o W * h I z m Q T I z	9 dont no W* hIz mQT Iz	i don't know where his mouth is
h I z m Q T I z h 9 d I N	hIz mQT Iz h9dIN	his mouth is hiding
h u z D & t	huz D&t	who's that
d u y u s i m 7 r 6	du yu si m7r6	do you see moira
d u y u s i y ) s I s t R	du yu si y) sIstR	do you see your sister
d u y u s i G E f	du yu si GEf	do you see jeff
d u y u s i y ) b r A D R	du yu si y) brADR	do you see your brother
y &	y&	yeah
I z G E f r i y ) b r A D R	Iz GEfri y) brADR	is jeffrey your brother
D * y u g o	D* yu go	there you go
W A t d u y u w a n t	WAt du yu want	what do you want
W A t d u y u w a n t	WAt du yu want	what do you want
D 6 b r A S	D6 brAS	the brush
y u m i n D 6 b r A S f % D 6 d O g i z h *	yu min D6 brAS f% D6 dOgiz h*	you mean the brush for the doggie's hair
9 d o n t n o W E D R D * w A z w A n I n h (	9 dont no WEDR D* wAz wAn In h(	i don't know whether there was one in here
y E s h u	yEs hu	yes who
h u # y u g 6 n 6 k O l	hu # yu g6n6 kOl	who are you gonna call
W A t # y u g o I N s e t u d & d i	WAt # yu goIN se tu d&di	what are you going say to daddy
h E l o d & d i h Q # y u t 6 d e	hElo d&di hQ # yu t6de	hello daddy how are you today
h i s E d 9 w a n 6 t O k t u l i n 6	hi sEd 9 wan6 tOk tu lin6	he said i wanna talk to lena
y u t O k t u d & d i	yu tOk tu d&di	you talk to daddy
& s k d & d i W A t h i w a n t s f % l A n c	&sk d&di WAt hi wants f% lAnc	ask daddy what he wants for lunch
W A t k 9 n d 6 v 6 s & n d w I c	WAt k9nd 6v 6 s&ndwIc	what kind of a sandwich
d A z d & d i w a n t	dAz d&di want	does daddy want
d A z h i w a n t 6 p i n A t b A t R & n d G E l i s & n d w I c	dAz hi want 6 pinAt bAtR &nd GEli s&ndwIc	does he want a peanut butter and jelly sandwich
& s k d & d i W A t k 9 n d 6 v 6 s & n d w I c	&sk d&di WAt k9nd 6v 6 s&ndwIc	ask daddy what kind of a sandwich
6 s & n d w I c	6 s&ndwIc	a sandwich
& s k h I m W A t h i w a n t s t u d r I N k	&sk hIm WAt hi wants tu drINk	ask him what he wants to drink
W A t d A z h i s e	WAt dAz hi se	what does he say
I t g o z D I s w e	It goz DIs we	it goes this way
W A t E l s d u y u w a n t	WAt Els du yu want	what else do you want
W A t s D & t	WAts D&t	what's that
W *	W*	where
y &	y&	yeah
W A t s D I s	WAts DIs	what's this
d u y u s i 6 g 3 l h (	du yu si 6 g3l h(	do you see a girl here
W A t s D & t	WAts D&t	what's that
D I s w A n	DIs wAn	this one
D I s b U k	DIs bUk	this book
W A t # D o z	WAt # Doz	what are those
W A t k 9 n d 6 v S u z	WAt k9nd 6v Suz	what kind of shoes
d r E s w A n z	drEs wAnz	dress ones
W A t k A l R # D o z S u z	WAt kAlR # Doz Suz	what color are those shoes
W A t d u y u d u w I T D 6 b r A S	WAt du yu du wIT D6 brAS	what do you do with the brush
I z D & t m a m i z b r A S	Iz D&t mamiz brAS	is that mommy's brush
W A t s D I s	WAts DIs	what's this
D 6 d a l i	D6 dali	the dolly
D I s	DIs	this
W A t s D & t	WAts D&t	what's that
W A t s D & t k O l d	WAts D&t kOld	what's that called
W A t # y u g 6 n 6 d u w I T D 6 D 6 b r A S	WAt # yu g6n6 du wIT D6 D6 brAS	what are you gonna do with the the brush
m e k I t p r I t i	mek It prIti	make it pretty
n 9 s G a b	n9s Gab	nice job
9 T I N k D & t s I n A f	9 TINk D&ts InAf	i think that's enough
9 T I N k D 6 d O g i z g 6 n 6 b # k	9 TINk D6 dOgiz g6n6 b#k	i think the doggie's gonna bark
y ) g 6 n 6 l A v D 6 d O g i	y) g6n6 lAv D6 dOgi	you're gonna love the doggie
D 6 p A p i	D6 pApi	the puppy
9 T I N k D 6 d O g i d A z w a n t s 6 m f u d	9 TINk D6 dOgi dAz want s6m fud	i think the doggie does want some food
W A t S L w i g I v D 6 d O g i	WAt SL wi gIv D6 dOgi	what shall we give the doggie
o k e	oke	okay
h (	h(	here
h ( z s 6 m f u d f % D 6 d O g i	h(z s6m fud f% D6 dOgi	here's some food for the doggie
y u g I v I t t u D 6 d O g i	yu gIv It tu D6 dOgi	you give it to the doggie
D 6 d O g i T I N k D & t s d I l I S 6 s	D6 dOgi TINk D&ts dIlIS6s	the doggie think that's delicious
g U d	gUd	good
S L w i t e k D 6 p A p i Q t 6 v D 6 h Q s	SL wi tek D6 pApi Qt 6v D6 hQs	shall we take the puppy out of the house
& n d y u k & n l A v D 6 p A p i	&nd yu k&n lAv D6 pApi	and you can love the puppy
y u m 9 t h 3 t D 6 d O g i	yu m9t h3t D6 dOgi	you might hurt the doggie
I f y u b r A S h I z h *	If yu brAS hIz h*	if you brush his hair
W A t d u y u T I N k	WAt du yu TINk	what do you think
g U d	gUd	good
m e b i w i S U d r i d D 6 d O g i 6 b U k	mebi wi SUd rid D6 dOgi 6 bUk	maybe we should read the doggie a book
D 6 p A p i 6 b U k	D6 pApi 6 bUk	the puppy a book
r i d D 6 p A p i D 6 b U k	rid D6 pApi D6 bUk	read the puppy the book
W A t k A l R I z D & t	WAt kAlR Iz D&t	what color is that
y E s	yEs	yes
W A t s D I s	WAts DIs	what's this
W A t s y # n	WAts y#n	what's yarn
W A t k A l R I z D I s	WAt kAlR Iz DIs	what color is this
r 9 t	r9t	right
W A t k A l R I z D & t	WAt kAlR Iz D&t	what color is that
% I n G	%InG	orange
W A t	WAt	what
l U k	lUk	look
D 6 s e m k A l R & z y ) S 3 t	D6 sem kAlR &z y) S3t	the same color as your shirt
s i	si	see
I t m & c I z	It m&cIz	it matches
I t s D 6 s e m k A l R & z D 6 d O g i z h Q s	Its D6 sem kAlR &z D6 dOgiz hQs	it's the same color as the doggie's house
